split,language,subset_size,repeat,n_items_full,n_models,pearson_r,p_value
synthetic,nob,10,163,100,30,0.9849050246195447,7.122849456306429e-23
synthetic,nob,10,164,100,30,0.987569653216999,4.7734120598833565e-24
synthetic,nob,10,165,100,30,0.9956101517960667,2.3529894303737206e-30
synthetic,nob,10,166,100,30,0.9700883224045123,9.361411834693481e-19
synthetic,nob,10,167,100,30,0.9917753130834362,1.5096151227150828e-26
synthetic,nob,10,168,100,30,0.9821296460639893,7.43872094908713e-22
synthetic,nob,10,169,100,30,0.9870254645547555,8.667763740011197e-24
synthetic,nob,10,170,100,30,0.9935355680756561,5.239296597127447e-28
synthetic,nob,10,171,100,30,0.9894118845421038,5.109794170839659e-25
synthetic,nob,10,172,100,30,0.9886918566005073,1.2779505937094631e-24
synthetic,nob,10,173,100,30,0.9891526253704755,7.1581480695468855e-25
synthetic,nob,10,174,100,30,0.9889822495094804,8.89417600529292e-25
synthetic,nob,10,175,100,30,0.9934746473929578,5.972314461100553e-28
synthetic,nob,10,176,100,30,0.9891308171204373,7.361300309127901e-25
synthetic,nob,10,177,100,30,0.9909288973597197,5.918307247450534e-26
synthetic,nob,10,178,100,30,0.9829567343542669,3.8509648894303463e-22
synthetic,nob,10,179,100,30,0.9947768211070956,2.668180947478972e-29
synthetic,nob,10,180,100,30,0.9899215413535744,2.5692635742145896e-25
synthetic,nob,10,181,100,30,0.9943267359473672,8.464473078060992e-29
synthetic,nob,10,182,100,30,0.9902454000079581,1.629598226155253e-25
synthetic,nob,10,183,100,30,0.9925928275943403,3.503407968770068e-27
synthetic,nob,10,184,100,30,0.9876602342451394,4.3112209853361495e-24
synthetic,nob,10,185,100,30,0.9943656097232381,7.68949118005548e-29
synthetic,nob,10,186,100,30,0.9943726240371055,7.556874390039609e-29
synthetic,nob,10,187,100,30,0.9942688732662035,9.753158828543341e-29
synthetic,nob,10,188,100,30,0.9880604516935827,2.723918857725549e-24
synthetic,nob,10,189,100,30,0.9912871820870527,3.3738440493136753e-26
synthetic,nob,10,190,100,30,0.9940756959553214,1.549521447401617e-28
synthetic,nob,10,191,100,30,0.9847747222929127,8.027263813199331e-23
synthetic,nob,10,192,100,30,0.9971661796893648,5.183767344633228e-33
synthetic,nob,10,193,100,30,0.991855045424727,1.3177928740044158e-26
synthetic,nob,10,194,100,30,0.9920191277566458,9.92075445128853e-27
synthetic,nob,10,195,100,30,0.9744633787190095,1.0508202304966371e-19
synthetic,nob,10,196,100,30,0.9875139477024476,5.080050313798737e-24
synthetic,nob,10,197,100,30,0.9929790611725906,1.659242583418867e-27
synthetic,nob,10,198,100,30,0.9780714751325362,1.2734417649486493e-20
synthetic,nob,10,199,100,30,0.9809429127972332,1.8166573113862756e-21
synthetic,nob,25,0,100,30,0.9962704570336132,2.4112841117180413e-31
synthetic,nob,25,1,100,30,0.9956792658974944,1.8850156063939977e-30
synthetic,nob,25,2,100,30,0.9974445166369951,1.2212095857352045e-33
synthetic,nob,25,3,100,30,0.9952844666921306,6.395854140872974e-30
synthetic,nob,25,4,100,30,0.995633728266342,2.1824274556672128e-30
synthetic,nob,25,5,100,30,0.9961896513653336,3.2535877049434783e-31
synthetic,nob,25,6,100,30,0.9977216146979019,2.4528931718873093e-34
synthetic,nob,25,7,100,30,0.9979399296998759,5.995460881941414e-35
synthetic,nob,25,8,100,30,0.9985675821791115,3.7162505091975337e-37
synthetic,nob,25,9,100,30,0.9971067713690477,6.92843291173209e-33
synthetic,nob,25,10,100,30,0.9966288559006107,5.873513560078122e-32
synthetic,nob,25,11,100,30,0.9959161313836276,8.573127446314391e-31
synthetic,nob,25,12,100,30,0.9962871310394701,2.264897152766436e-31
synthetic,nob,25,13,100,30,0.9960261881622228,5.852309540834163e-31
synthetic,nob,25,14,100,30,0.9968036777549503,2.789874184130007e-32
synthetic,nob,25,15,100,30,0.9972823283911326,2.887335553254247e-33
synthetic,nob,25,16,100,30,0.9960818550502121,4.805062063321532e-31
synthetic,nob,25,17,100,30,0.9954222778779621,4.225936110687329e-30
synthetic,nob,25,18,100,30,0.9950168317563667,1.3830508969108305e-29
synthetic,nob,25,19,100,30,0.9972585974954828,3.260590420858458e-33
synthetic,nob,25,20,100,30,0.9978622967813635,1.0058495485145607e-34
synthetic,nob,25,21,100,30,0.997410027277538,1.4730214887339549e-33
synthetic,nob,25,22,100,30,0.9967545098084162,3.4535941577764424e-32
synthetic,nob,25,23,100,30,0.9959709756425149,7.097050153520583e-31
synthetic,nob,25,24,100,30,0.998266882111477,5.344777355910641e-36
synthetic,nob,25,25,100,30,0.9972829948389258,2.8774502295181735e-33
synthetic,nob,25,26,100,30,0.9967178162906385,4.0413891314352747e-32
synthetic,nob,25,27,100,30,0.9949678783299257,1.5854299577254842e-29
synthetic,nob,25,28,100,30,0.9954005121027936,4.515503869485019e-30
synthetic,nob,25,29,100,30,0.997857536541244,1.0376350757444213e-34
synthetic,nob,25,30,100,30,0.9969605100368312,1.3807040074810255e-32
synthetic,nob,25,31,100,30,0.9962885991904064,2.252411153189894e-31
synthetic,nob,25,32,100,30,0.9957650537298284,1.4243164849925437e-30
synthetic,nob,25,33,100,30,0.9924898327831637,4.247942266240387e-27
synthetic,nob,25,34,100,30,0.9942428672409004,1.0389720247699795e-28
synthetic,nob,25,35,100,30,0.9956081172569652,2.368273601989027e-30
synthetic,nob,25,36,100,30,0.9967977543563649,2.863031961840654e-32
synthetic,nob,25,37,100,30,0.9966564236592069,5.236555254426488e-32
synthetic,nob,25,38,100,30,0.9952774059174196,6.530961658282308e-30
synthetic,nob,25,39,100,30,0.9990465620769883,1.2487787965619659e-39
synthetic,nob,25,40,100,30,0.9965975530314309,6.683624635220521e-32
synthetic,nob,25,41,100,30,0.9982361929055626,6.832354971233963e-36
synthetic,nob,25,42,100,30,0.9959695541802145,7.1321233460005655e-31
synthetic,nob,25,43,100,30,0.9973615392322598,1.9092266721004766e-33
synthetic,nob,25,44,100,30,0.9968993102585935,1.8245068792001511e-32
synthetic,nob,25,45,100,30,0.992185168708525,7.398661796460995e-27
synthetic,nob,25,46,100,30,0.9967556624066927,3.4364867470943865e-32
synthetic,nob,25,47,100,30,0.9970850246300776,7.693209181346739e-33
synthetic,nob,25,48,100,30,0.9969678117227786,1.335045784390443e-32
synthetic,nob,25,49,100,30,0.9975847820076261,5.54531287424513e-34
synthetic,nob,25,50,100,30,0.9956050182784226,2.391731407009622e-30
synthetic,nob,25,51,100,30,0.995193384912146,8.355596708555262e-30
synthetic,nob,25,52,100,30,0.991253718045892,3.5591328104854233e-26
synthetic,nob,25,53,100,30,0.994747509172248,2.8851174676486455e-29
synthetic,nob,25,54,100,30,0.9986849020353655,1.1242211103703608e-37
synthetic,nob,25,55,100,30,0.9945008863031722,5.476407046964843e-29
synthetic,nob,25,56,100,30,0.9955520376347756,2.827671631736074e-30
synthetic,nob,25,57,100,30,0.9976769589494998,3.2179319426383125e-34
synthetic,nob,25,58,100,30,0.9963830999536029,1.5706453811149745e-31
synthetic,nob,25,59,100,30,0.99717198144854,5.037325816995502e-33
synthetic,nob,25,60,100,30,0.9980734453676255,2.348360101959667e-35
synthetic,nob,25,61,100,30,0.9974894542688948,9.528835696951387e-34
synthetic,nob,25,62,100,30,0.9972860547957159,2.8324643500864425e-33
synthetic,nob,25,63,100,30,0.997613210092164,4.699060527064178e-34
synthetic,nob,25,64,100,30,0.9950451368378849,1.2772576457247462e-29
synthetic,nob,25,65,100,30,0.9963895992768476,1.5316512790787815e-31
synthetic,nob,25,66,100,30,0.9980024007387839,3.897228803088227e-35
synthetic,nob,25,67,100,30,0.9981627050531895,1.209388360393576e-35
synthetic,nob,25,68,100,30,0.9965751992632446,7.324336238008844e-32
synthetic,nob,25,69,100,30,0.9965988287005867,6.648679338568877e-32
synthetic,nob,25,70,100,30,0.9974514889265093,1.1754309836465557e-33
synthetic,nob,25,71,100,30,0.9980725976885911,2.3628551981138483e-35
synthetic,nob,25,72,100,30,0.9976458809790397,3.875219774978821e-34
synthetic,nob,25,73,100,30,0.9946913368590591,3.3472894882834405e-29
synthetic,nob,25,74,100,30,0.9963103965404091,2.0743922379396208e-31
synthetic,nob,25,75,100,30,0.9972024009179149,4.3303740061605286e-33
synthetic,nob,25,76,100,30,0.9971101678930024,6.815566898609411e-33
synthetic,nob,25,77,100,30,0.9910855482323015,4.6418991729069003e-26
synthetic,nob,25,78,100,30,0.9968868138561323,1.9300448686303656e-32
synthetic,nob,25,79,100,30,0.9969199315424577,1.661991147770839e-32
synthetic,nob,25,80,100,30,0.997106348112553,6.94261861323896e-33
synthetic,nob,25,81,100,30,0.9973839543866352,1.6945017276077094e-33
synthetic,nob,25,82,100,30,0.994938502581525,1.7197285480297096e-29
synthetic,nob,25,83,100,30,0.9970825472579408,7.785135411536113e-33
synthetic,nob,25,84,100,30,0.9965950967739085,6.751391340717487e-32
synthetic,nob,25,85,100,30,0.9987284633370269,7.017097524341989e-38
synthetic,nob,25,86,100,30,0.9960098696648396,6.197280824978481e-31
synthetic,nob,25,87,100,30,0.9988747362461639,1.269110116684139e-38
synthetic,nob,25,88,100,30,0.9966406832962501,5.591908294594562e-32
synthetic,nob,25,89,100,30,0.993491005804536,5.766661893443984e-28
synthetic,nob,25,90,100,30,0.9967249998619551,3.9194735849711815e-32
synthetic,nob,25,91,100,30,0.9948195151515699,2.3791680878627688e-29
synthetic,nob,25,92,100,30,0.997325165726302,2.3121120917289546e-33
synthetic,nob,25,93,100,30,0.9965076626526529,9.623263607798624e-32
synthetic,nob,25,94,100,30,0.997360971549238,1.9149790849921175e-33
synthetic,nob,25,95,100,30,0.9976935956213056,2.910185730494147e-34
synthetic,nob,25,96,100,30,0.9936092554141621,4.464399024757864e-28
synthetic,nob,25,97,100,30,0.9957441595188107,1.5257221751224682e-30
synthetic,nob,25,98,100,30,0.9977351537509485,2.2567118320059428e-34
synthetic,nob,25,99,100,30,0.9975617638294286,6.331949216402608e-34
synthetic,nob,25,100,100,30,0.9938993899582375,2.3336450745956227e-28
synthetic,nob,25,101,100,30,0.99577630373426,1.3723441858013848e-30
synthetic,nob,25,102,100,30,0.9949908162556033,1.487405010186913e-29
synthetic,nob,25,103,100,30,0.9982985326401173,4.1300025037130624e-36
synthetic,nob,25,104,100,30,0.9971726904613732,5.019695500370121e-33
synthetic,nob,25,105,100,30,0.9982698021367089,5.220170024895333e-36
synthetic,nob,25,106,100,30,0.9967638071408577,3.317822531115167e-32
synthetic,nob,25,107,100,30,0.9981608523087663,1.226560738635531e-35
synthetic,nob,25,108,100,30,0.9977569654116873,1.9710383320468735e-34
synthetic,nob,25,109,100,30,0.9944995504961482,5.49501592006994e-29
synthetic,nob,25,110,100,30,0.9979721659822173,4.808533765930516e-35
synthetic,nob,25,111,100,30,0.998158027384382,1.2531801070444988e-35
synthetic,nob,25,112,100,30,0.9960368816704752,5.636011596036729e-31
synthetic,nob,25,113,100,30,0.9945861514053379,4.402593726893012e-29
synthetic,nob,25,114,100,30,0.9976209835787587,4.489489900294205e-34
synthetic,nob,25,115,100,30,0.9950309666522632,1.3292434893344605e-29
synthetic,nob,25,116,100,30,0.9976701280455534,3.3528274976469413e-34
synthetic,nob,25,117,100,30,0.9978150214166555,1.365856820484269e-34
synthetic,nob,25,118,100,30,0.9968646060712383,2.1317052385426446e-32
synthetic,nob,25,119,100,30,0.9962071525505066,3.0508297068538155e-31
synthetic,nob,25,120,100,30,0.997949913454578,5.601586723062829e-35
synthetic,nob,25,121,100,30,0.9964806098440108,1.0719342994950033e-31
synthetic,nob,25,122,100,30,0.9953099105022257,5.930210567413674e-30
synthetic,nob,25,123,100,30,0.9982583903958752,5.72301801895937e-36
synthetic,nob,25,124,100,30,0.996924752895114,1.6259849208669544e-32
synthetic,nob,25,125,100,30,0.9966325945611001,5.783105718888067e-32
synthetic,nob,25,126,100,30,0.9959116796942977,8.704656936252321e-31
synthetic,nob,25,127,100,30,0.9890958236186557,7.698489067489602e-25
synthetic,nob,25,128,100,30,0.9947365614505012,2.9702578218115416e-29
synthetic,nob,25,129,100,30,0.9951178319401869,1.0389754827323989e-29
synthetic,nob,25,130,100,30,0.9965221191178977,9.081126778494536e-32
synthetic,nob,25,131,100,30,0.9980583484383173,2.619295073892229e-35
synthetic,nob,25,132,100,30,0.9977388162296688,2.206203917761499e-34
synthetic,nob,25,133,100,30,0.992648441765321,3.1536609520144787e-27
synthetic,nob,25,134,100,30,0.9957885720678082,1.3176775315211109e-30
synthetic,nob,25,135,100,30,0.9961318537337258,4.0155441968783934e-31
synthetic,nob,25,136,100,30,0.9963992212919541,1.4755693685845415e-31
synthetic,nob,25,137,100,30,0.9918966515264973,1.2269279372765583e-26
synthetic,nob,25,138,100,30,0.9956687467652566,1.950166449517503e-30
synthetic,nob,25,139,100,30,0.9941138896577781,1.4157068262233758e-28
synthetic,nob,25,140,100,30,0.9955287810057781,3.041412351105187e-30
synthetic,nob,25,141,100,30,0.9967655795647868,3.29250851069644e-32
synthetic,nob,25,142,100,30,0.9966571284968183,5.221144392361813e-32
synthetic,nob,25,143,100,30,0.9964887129772287,1.0379450945363656e-31
synthetic,nob,25,144,100,30,0.9970807965595034,7.850711252407749e-33
synthetic,nob,25,145,100,30,0.9965050644926188,9.723826788796868e-32
synthetic,nob,25,146,100,30,0.9942468016005421,1.0291003799017898e-28
synthetic,nob,25,147,100,30,0.9984430399089973,1.1931233428551266e-36
synthetic,nob,25,148,100,30,0.9974446012483983,1.2206442596851888e-33
synthetic,nob,25,149,100,30,0.9962823978959121,2.3055893819678893e-31
synthetic,nob,25,150,100,30,0.9934590506236073,6.1747119728456715e-28
synthetic,nob,25,151,100,30,0.994510834109122,5.339654928324824e-29
synthetic,nob,25,152,100,30,0.9938715252444296,2.4869617019575155e-28
synthetic,nob,25,153,100,30,0.9966952322000949,4.4479918975778577e-32
synthetic,nob,25,154,100,30,0.996466311318437,1.1344428528884616e-31
synthetic,nob,25,155,100,30,0.9983383776993209,2.9646746091201943e-36
synthetic,nob,25,156,100,30,0.9953146676749468,5.846722162498181e-30
synthetic,nob,25,157,100,30,0.9975692962931549,6.063799624058228e-34
synthetic,nob,25,158,100,30,0.9976143731058491,4.667138795570413e-34
synthetic,nob,25,159,100,30,0.9979440478906755,5.829976149996288e-35
synthetic,nob,25,160,100,30,0.9979195555008131,6.880280638272731e-35
synthetic,nob,25,161,100,30,0.9956795160089519,1.8834914114101767e-30
synthetic,nob,25,162,100,30,0.997936044043928,6.155590330666794e-35
synthetic,nob,25,163,100,30,0.998639032661459,1.816289919630711e-37
synthetic,nob,25,164,100,30,0.9948446629421818,2.2228222401250705e-29
synthetic,nob,25,165,100,30,0.9948185473600684,2.3853841071039516e-29
synthetic,nob,25,166,100,30,0.9958671595649213,1.0127127649295235e-30
synthetic,nob,25,167,100,30,0.9984084138659943,1.6230480501978693e-36
synthetic,nob,25,168,100,30,0.9950415579295773,1.290206309483631e-29
synthetic,nob,25,169,100,30,0.9979063613326734,7.516396906592238e-35
synthetic,nob,25,170,100,30,0.9947274029153693,3.0432691061909e-29
synthetic,nob,25,171,100,30,0.9948634749733839,2.1121619801950065e-29
synthetic,nob,25,172,100,30,0.996542663861022,8.359312999022118e-32
synthetic,nob,25,173,100,30,0.9979462765551828,5.74219835839302e-35
synthetic,nob,25,174,100,30,0.9954477010027429,3.909569880006568e-30
synthetic,nob,25,175,100,30,0.9935255813688825,5.353432708979783e-28
synthetic,nob,25,176,100,30,0.9973991369324194,1.5620413367332458e-33
synthetic,nob,25,177,100,30,0.9984699530735746,9.34841712747667e-37
synthetic,nob,25,178,100,30,0.9973647269010171,1.8772224159494404e-33
synthetic,nob,25,179,100,30,0.9945413067516555,4.940220643289451e-29
synthetic,nob,25,180,100,30,0.9977470161371051,2.096903176338104e-34
synthetic,nob,25,181,100,30,0.9983552574957043,2.570040635627092e-36
synthetic,nob,25,182,100,30,0.9969534337842898,1.4263320145528137e-32
synthetic,nob,25,183,100,30,0.9983233784658887,3.3618294097641354e-36
synthetic,nob,25,184,100,30,0.9975687680625662,6.0822548361389975e-34
synthetic,nob,25,185,100,30,0.9984442939448042,1.1797487065165899e-36
synthetic,nob,25,186,100,30,0.9979603998574477,5.213849047783348e-35
synthetic,nob,25,187,100,30,0.9914178803103427,2.7325850338717156e-26
synthetic,nob,25,188,100,30,0.9920622653926663,9.198262032880554e-27
synthetic,nob,25,189,100,30,0.9963949011257168,1.5005093571849252e-31
synthetic,nob,25,190,100,30,0.993414690230965,6.7857113005823835e-28
synthetic,nob,25,191,100,30,0.9978196616893553,1.3258403507974372e-34
synthetic,nob,25,192,100,30,0.99770601861336,2.698457440766404e-34
synthetic,nob,25,193,100,30,0.9968517242057556,2.2574719684500535e-32
synthetic,nob,25,194,100,30,0.997264838403122,3.158313959506846e-33
synthetic,nob,25,195,100,30,0.9970615079806991,8.607960497555212e-33
synthetic,nob,25,196,100,30,0.9979512500075882,5.55072054051686e-35
synthetic,nob,25,197,100,30,0.9963986675479338,1.478744446706569e-31
synthetic,nob,25,198,100,30,0.9943925166893395,7.192229953845919e-29
synthetic,nob,25,199,100,30,0.9943139627604963,8.734539627938095e-29
synthetic,nob,50,0,100,30,0.9983777219137041,2.1202282833902053e-36
synthetic,nob,50,1,100,30,0.9990230763205744,1.7554101862217027e-39
synthetic,nob,50,2,100,30,0.9983363156062643,3.0165631635687005e-36
synthetic,nob,50,3,100,30,0.9990941237679636,6.1021247368456954e-40
synthetic,nob,50,4,100,30,0.9988595305434282,1.5313336522653713e-38
synthetic,nob,50,5,100,30,0.9993179091890384,1.150529009043302e-41
synthetic,nob,50,6,100,30,0.9979132703503756,7.176791206035503e-35
synthetic,nob,50,7,100,30,0.9986830890434243,1.1461018976993107e-37
synthetic,nob,50,8,100,30,0.9987454852640764,5.81110478370722e-38
synthetic,nob,50,9,100,30,0.9984808492307083,8.458874651370219e-37
synthetic,nob,50,10,100,30,0.998720721287535,7.639151265567645e-38
synthetic,nob,50,11,100,30,0.9993546443066483,5.3014130867896035e-42
synthetic,nob,50,12,100,30,0.9982731915659273,5.0789161510974516e-36
synthetic,nob,50,13,100,30,0.9992476102651965,4.5406871068822226e-41
synthetic,nob,50,14,100,30,0.998655483319229,1.5321011105014345e-37
synthetic,nob,50,15,100,30,0.999072496790335,8.489377847015858e-40
synthetic,nob,50,16,100,30,0.9997482337664055,1.0050914290666833e-47
synthetic,nob,50,17,100,30,0.9992949518125193,1.8285611630028023e-41
synthetic,nob,50,18,100,30,0.9992002751153607,1.0665108915670095e-40
synthetic,nob,50,19,100,30,0.998907292165926,8.415526639026965e-39
synthetic,nob,50,20,100,30,0.9979969373093408,4.0490013284367504e-35
synthetic,nob,50,21,100,30,0.9981292865492457,1.5562347207691586e-35
synthetic,nob,50,22,100,30,0.998634831147314,1.896336701083541e-37
synthetic,nob,50,23,100,30,0.9982192218017449,7.811745784366738e-36
synthetic,nob,50,24,100,30,0.9991156446646015,4.35861891674792e-40
synthetic,nob,50,25,100,30,0.9989182839048562,7.305325365305014e-39
synthetic,nob,50,26,100,30,0.9990366506208509,1.4432414342699088e-39
synthetic,nob,50,27,100,30,0.9985327506074243,5.201064890002206e-37
synthetic,nob,50,28,100,30,0.999315018449119,1.2206844548311879e-41
synthetic,nob,50,29,100,30,0.9994240353532275,1.0787680025565925e-42
synthetic,nob,50,30,100,30,0.9991617514321165,2.0602252310628732e-40
synthetic,nob,50,31,100,30,0.9983553812721092,2.5673361426803715e-36
synthetic,nob,50,32,100,30,0.998907141777082,8.431748603791226e-39
synthetic,nob,50,33,100,30,0.9989997041744019,2.4438046522049952e-39
synthetic,nob,50,34,100,30,0.9991060425922431,5.069719970994905e-40
synthetic,nob,50,35,100,30,0.9987957325300061,3.279833523962199e-38
synthetic,nob,50,36,100,30,0.9989576973745486,4.345812803772272e-39
synthetic,nob,50,37,100,30,0.9975152965440451,8.245139036707308e-34
synthetic,nob,50,38,100,30,0.9993532805382499,5.460382124176835e-42
synthetic,nob,50,39,100,30,0.9987796351918895,3.949512085939629e-38
synthetic,nob,50,40,100,30,0.9987780096863982,4.023763019831341e-38
synthetic,nob,50,41,100,30,0.9983530211664762,2.6193619898151027e-36
synthetic,nob,50,42,100,30,0.9980195702857989,3.4539503609633126e-35
synthetic,nob,50,43,100,30,0.9997154819828609,5.567898804640032e-47
synthetic,nob,50,44,100,30,0.9990201201215594,1.8312248203309824e-39
synthetic,nob,50,45,100,30,0.9992679583444415,3.093686240943962e-41
synthetic,nob,50,46,100,30,0.998921232258646,7.03157425057226e-39
synthetic,nob,50,47,100,30,0.9986766372455436,1.227216465056188e-37
synthetic,nob,50,48,100,30,0.9986711186009495,1.3007955278233569e-37
synthetic,nob,50,49,100,30,0.9986229911474248,2.1398793832981218e-37
synthetic,nob,50,50,100,30,0.9992594426859974,3.6372584058559607e-41
synthetic,nob,50,51,100,30,0.9982357774452815,6.854903022788737e-36
synthetic,nob,50,52,100,30,0.99888855401915,1.0676088054071308e-38
synthetic,nob,50,53,100,30,0.9995258134001582,7.094872199546717e-44
synthetic,nob,50,54,100,30,0.9980282152348168,3.248926673295539e-35
synthetic,nob,50,55,100,30,0.9980548873226387,2.6853682570644954e-35
synthetic,nob,50,56,100,30,0.9987002900678833,9.535181243245584e-38
synthetic,nob,50,57,100,30,0.998804349906089,2.966269293019567e-38
synthetic,nob,50,58,100,30,0.9989013352918938,9.08073997755765e-39
synthetic,nob,50,59,100,30,0.9990340231513106,1.499314041533068e-39
synthetic,nob,50,60,100,30,0.9978214802157224,1.3104569046525502e-34
synthetic,nob,50,61,100,30,0.9990257147900233,1.6902159498887898e-39
synthetic,nob,50,62,100,30,0.9988858496055435,1.1045399780203458e-38
synthetic,nob,50,63,100,30,0.9993211309715122,1.0767607592819614e-41
synthetic,nob,50,64,100,30,0.9988405331195631,1.929591576697963e-38
synthetic,nob,50,65,100,30,0.9997709955798635,2.6675642928007885e-48
synthetic,nob,50,66,100,30,0.997213259234282,4.1011850508475495e-33
synthetic,nob,50,67,100,30,0.9989591248905437,4.263260405329456e-39
synthetic,nob,50,68,100,30,0.9990295637573728,1.5991341952625986e-39
synthetic,nob,50,69,100,30,0.9991825669853935,1.4490404872233516e-40
synthetic,nob,50,70,100,30,0.9984919598892686,7.633260682511261e-37
synthetic,nob,50,71,100,30,0.9996057233831281,5.3589484511100426e-45
synthetic,nob,50,72,100,30,0.9983231272002966,3.368884597199973e-36
synthetic,nob,50,73,100,30,0.9985102042224071,6.438015815557481e-37
synthetic,nob,50,74,100,30,0.9987581890354179,5.039742174932817e-38
synthetic,nob,50,75,100,30,0.9984319776332259,1.3173555163991587e-36
synthetic,nob,50,76,100,30,0.9982843757113655,4.637595659917707e-36
synthetic,nob,50,77,100,30,0.9994419592556201,6.930370417756087e-43
synthetic,nob,50,78,100,30,0.9985749389792701,3.4579349240539318e-37
synthetic,nob,50,79,100,30,0.9995462534065788,3.829092423823854e-44
synthetic,nob,50,80,100,30,0.9991852936061416,1.382843444257122e-40
synthetic,nob,50,81,100,30,0.9988730814144527,1.2954775934609676e-38
synthetic,nob,50,82,100,30,0.9992094654903532,9.072200562755654e-41
synthetic,nob,50,83,100,30,0.9986656960568159,1.3770648664274572e-37
synthetic,nob,50,84,100,30,0.9987754341000114,4.1440709371135475e-38
synthetic,nob,50,85,100,30,0.999090795981967,6.423430780869901e-40
synthetic,nob,50,86,100,30,0.9990509446391144,1.1708056606097897e-39
synthetic,nob,50,87,100,30,0.9986675269889168,1.3508600246116674e-37
synthetic,nob,50,88,100,30,0.9993711869105288,3.685948228495945e-42
synthetic,nob,50,89,100,30,0.9994336990393428,8.512833217047396e-43
synthetic,nob,50,90,100,30,0.9985743506179514,3.477963592677946e-37
synthetic,nob,50,91,100,30,0.9993715781583203,3.6539788526296646e-42
synthetic,nob,50,92,100,30,0.9991703582753326,1.783142715472895e-40
synthetic,nob,50,93,100,30,0.9992252697847004,6.838637003544452e-41
synthetic,nob,50,94,100,30,0.9975389690230526,7.211998838649249e-34
synthetic,nob,50,95,100,30,0.9984958392012508,7.3630804061915505e-37
synthetic,nob,50,96,100,30,0.9984749358079592,8.931377497139343e-37
synthetic,nob,50,97,100,30,0.998330301672537,3.172747704752243e-36
synthetic,nob,50,98,100,30,0.99820338745318,8.841597191557258e-36
synthetic,nob,50,99,100,30,0.9994584586600397,4.553232337434558e-43
synthetic,nob,50,100,100,30,0.9986550025756885,1.5397838909019864e-37
synthetic,nob,50,101,100,30,0.9981174721743828,1.6995026320740136e-35
synthetic,nob,50,102,100,30,0.9989274455197037,6.485578015046555e-39
synthetic,nob,50,103,100,30,0.9990694978480178,8.881685864680263e-40
synthetic,nob,50,104,100,30,0.9990106142168769,2.0961201464715845e-39
synthetic,nob,50,105,100,30,0.9977917477622938,1.5840348154382724e-34
synthetic,nob,50,106,100,30,0.9990273750317203,1.65035294399967e-39
synthetic,nob,50,107,100,30,0.9972485516145028,3.431702721520815e-33
synthetic,nob,50,108,100,30,0.998886028505702,1.1020607665039056e-38
synthetic,nob,50,109,100,30,0.9989184367653661,7.290892676855997e-39
synthetic,nob,50,110,100,30,0.9987510297274776,5.461878142371785e-38
synthetic,nob,50,111,100,30,0.9989472468098687,4.996912560090993e-39
synthetic,nob,50,112,100,30,0.9988888541991467,1.0635810562600325e-38
synthetic,nob,50,113,100,30,0.9976875079176013,3.0194779268855022e-34
synthetic,nob,50,114,100,30,0.9990206993802679,1.8161338317374098e-39
synthetic,nob,50,115,100,30,0.998591860155672,2.925728306017745e-37
synthetic,nob,50,116,100,30,0.999162249623631,2.043155285861726e-40
synthetic,nob,50,117,100,30,0.9978823755827938,8.814695702674839e-35
synthetic,nob,50,118,100,30,0.9976572220318898,3.622131861759501e-34
synthetic,nob,50,119,100,30,0.9975750105563943,5.8674516656441175e-34
synthetic,nob,50,120,100,30,0.9987469437670005,5.717282719672566e-38
synthetic,nob,50,121,100,30,0.998797030779457,3.230703238337025e-38
synthetic,nob,50,122,100,30,0.9990597072643022,1.0282752663923698e-39
synthetic,nob,50,123,100,30,0.9988216093696578,2.4201850333839724e-38
synthetic,nob,50,124,100,30,0.9993906059928992,2.376144708461909e-42
synthetic,nob,50,125,100,30,0.9993206528440047,1.0874234233236276e-41
synthetic,nob,50,126,100,30,0.9986303285167457,1.9857482079791315e-37
synthetic,nob,50,127,100,30,0.9981153351739603,1.7266897119230967e-35
synthetic,nob,50,128,100,30,0.9993639842238181,4.3229345139036305e-42
synthetic,nob,50,129,100,30,0.9993970810948624,2.046162261565154e-42
synthetic,nob,50,130,100,30,0.9987392863737191,6.226039661493729e-38
synthetic,nob,50,131,100,30,0.9989545332393192,4.5341120028508024e-39
synthetic,nob,50,132,100,30,0.9994598941098137,4.387183211373793e-43
synthetic,nob,50,133,100,30,0.998830866387962,2.16731029589479e-38
synthetic,nob,50,134,100,30,0.9991229990589319,3.877875937878218e-40
synthetic,nob,50,135,100,30,0.9990156766721704,1.9509183199784477e-39
synthetic,nob,50,136,100,30,0.9993320343013238,8.584248344899114e-42
synthetic,nob,50,137,100,30,0.9987786156213901,3.9959344971474687e-38
synthetic,nob,50,138,100,30,0.9980961670197868,1.9892521877796274e-35
synthetic,nob,50,139,100,30,0.9992419835199703,5.039735588171411e-41
synthetic,nob,50,140,100,30,0.998888068886453,1.0741481606965914e-38
synthetic,nob,50,141,100,30,0.9991776420653306,1.5761208803883418e-40
synthetic,nob,50,142,100,30,0.9992189531539823,7.661700057409737e-41
synthetic,nob,50,143,100,30,0.9985991244462632,2.7214848092505495e-37
synthetic,nob,50,144,100,30,0.9990800397749187,7.57262690914624e-40
synthetic,nob,50,145,100,30,0.9987198797259018,7.709768336078701e-38
synthetic,nob,50,146,100,30,0.9988058781049903,2.913657057012499e-38
