model_raw,model,family,params_b,language,split,accuracy,stderr,n_problems,english_accuracy,english_stderr,english_n_problems,transfer_gap,transfer_gap_stderr,performance_recovered,performance_recovered_stderr,language_name,typological_distance_from_english,typological_feature_set,common_crawl_language,common_crawl_crawl,common_crawl_pages,resource_source_path,log10_common_crawl_pages,tokenizer_repo,fertility_tokens_per_character,english_fertility_tokens_per_character,normalized_fertility,n_matched_questions,token_count,non_whitespace_character_count,english_token_count,english_non_whitespace_character_count
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,dan,synthetic,0.139,0.0077375341496731,2000,0.621,0.0108507312741857,2000,0.482,0.013326957788705908,0.2238325281803543,0.013059198577376628,Danish,0.11992176734660287,URIEL syntax_knn,dan,CC-MAIN-2026-21,11404389,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.057072022533615,ibm-granite/granite-3.2-2b-instruct,0.4927233894600904,0.3571392211758717,1.3796395361949083,100,9920,20133,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,deu,original,0.45,0.05,100,0.68,0.046882617226215,100,0.23000000000000004,0.06854181058288285,0.6617647058823529,0.08653467569214586,German,0.09745802098497969,URIEL syntax_knn,deu,CC-MAIN-2026-21,129221452,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.111334616692115,ibm-granite/granite-3.2-2b-instruct,0.4562895041395887,0.3571392211758717,1.277623618703281,100,10251,22466,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,deu,synthetic,0.4,0.0109571907902987,2000,0.621,0.0108507312741857,2000,0.22099999999999997,0.015420713316821577,0.6441223832528181,0.02092833635849506,German,0.09745802098497969,URIEL syntax_knn,deu,CC-MAIN-2026-21,129221452,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.111334616692115,ibm-granite/granite-3.2-2b-instruct,0.4562895041395887,0.3571392211758717,1.277623618703281,100,10251,22466,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,est,original,0.04,0.0196946385566932,100,0.68,0.046882617226215,100,0.64,0.05085133809309818,0.058823529411764705,0.02924527341471789,est,0.22659791675913576,URIEL syntax_knn,est,CC-MAIN-2026-21,3089989,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.489956933389947,ibm-granite/granite-3.2-2b-instruct,0.5319621189701095,0.3571392211758717,1.4895090973728338,100,10785,20274,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,est,synthetic,0.011,0.0023328568559933,2000,0.621,0.0108507312741857,2000,0.61,0.011098675159456943,0.017713365539452495,0.0037693417401474774,est,0.22659791675913576,URIEL syntax_knn,est,CC-MAIN-2026-21,3089989,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.489956933389947,ibm-granite/granite-3.2-2b-instruct,0.5319621189701095,0.3571392211758717,1.4895090973728338,100,10785,20274,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,fra,original,0.54,0.0500908265962033,100,0.68,0.046882617226215,100,0.14,0.06860809505496199,0.7941176470588235,0.09178152143459979,French,0.18824593690905445,URIEL syntax_knn,fra,CC-MAIN-2026-21,102728618,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.011691445624011,ibm-granite/granite-3.2-2b-instruct,0.4629175400258663,0.3571392211758717,1.2961823081254482,100,10380,22423,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,fra,synthetic,0.478,0.0111723055008848,2000,0.621,0.0108507312741857,2000,0.14300000000000002,0.015574298680508615,0.7697262479871175,0.02246234604956439,French,0.18824593690905445,URIEL syntax_knn,fra,CC-MAIN-2026-21,102728618,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.011691445624011,ibm-granite/granite-3.2-2b-instruct,0.4629175400258663,0.3571392211758717,1.2961823081254482,100,10380,22423,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,hin,original,0.04,0.0196946385566932,100,0.68,0.046882617226215,100,0.64,0.05085133809309818,0.058823529411764705,0.02924527341471789,hin,0.3838046008442838,URIEL syntax_knn,hin,CC-MAIN-2026-21,4774018,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.678884052141607,ibm-granite/granite-3.2-2b-instruct,1.4509794073329985,0.3571392211758717,4.062783702545148,100,28889,19910,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,hin,synthetic,0.0435,0.0045622672150007,2000,0.621,0.0108507312741857,2000,0.5775,0.011770839023861548,0.07004830917874395,0.007447903851853308,hin,0.3838046008442838,URIEL syntax_knn,hin,CC-MAIN-2026-21,4774018,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.678884052141607,ibm-granite/granite-3.2-2b-instruct,1.4509794073329985,0.3571392211758717,4.062783702545148,100,28889,19910,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,isl,original,0.02,0.0140705294136289,100,0.68,0.046882617226215,100,0.66,0.04894854028425758,0.029411764705882353,0.020791078725183026,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,ibm-granite/granite-3.2-2b-instruct,0.5824790745791404,0.3571392211758717,1.630958013128166,100,12387,21266,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,isl,synthetic,0.011,0.0023328568559933,2000,0.621,0.0108507312741857,2000,0.61,0.011098675159456943,0.017713365539452495,0.0037693417401474774,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,ibm-granite/granite-3.2-2b-instruct,0.5824790745791404,0.3571392211758717,1.630958013128166,100,12387,21266,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,ita,original,0.49,0.0502418393795691,100,0.68,0.046882617226215,100,0.19000000000000006,0.0687184270936276,0.7205882352941175,0.08903483011558015,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,ibm-granite/granite-3.2-2b-instruct,0.4579625930633739,0.3571392211758717,1.2823083153834065,100,10088,22028,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,ita,synthetic,0.4905,0.0111811172828052,2000,0.621,0.0108507312741857,2000,0.1305,0.015580621068379681,0.7898550724637681,0.022685944502049006,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,ibm-granite/granite-3.2-2b-instruct,0.4579625930633739,0.3571392211758717,1.2823083153834065,100,10088,22028,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,jpn,original,0.15,0.0358870281282636,100,0.68,0.046882617226215,100,0.53,0.059041160099193295,0.2205882352941176,0.054922693773933225,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,ibm-granite/granite-3.2-2b-instruct,0.9414893617021277,0.3571392211758717,2.6361970511172035,100,10443,11092,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,jpn,synthetic,0.181,0.0086114213861095,2000,0.621,0.0108507312741857,2000,0.44,0.0138526151853625,0.2914653784219002,0.01477263266744178,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,ibm-granite/granite-3.2-2b-instruct,0.9414893617021277,0.3571392211758717,2.6361970511172035,100,10443,11092,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,mar,original,0.01,0.01,100,0.68,0.046882617226215,100,0.67,0.047937248544110155,0.014705882352941176,0.014740792508541418,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,ibm-granite/granite-3.2-2b-instruct,1.4059809276918804,0.3571392211758717,3.9367866768111446,100,30372,21602,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,mar,synthetic,0.0255,0.0035257751694163,2000,0.621,0.0108507312741857,2000,0.5955,0.011409183131577133,0.041062801932367145,0.005722732748776938,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,ibm-granite/granite-3.2-2b-instruct,1.4059809276918804,0.3571392211758717,3.9367866768111446,100,30372,21602,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,nld,original,0.45,0.05,100,0.68,0.046882617226215,100,0.23000000000000004,0.06854181058288285,0.6617647058823529,0.08653467569214586,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,ibm-granite/granite-3.2-2b-instruct,0.46668831771364944,0.3571392211758717,1.306740593142053,100,10059,21554,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,nld,synthetic,0.4075,0.0109900985497431,2000,0.621,0.0108507312741857,2000,0.21350000000000002,0.015444113290106915,0.6561996779388083,0.021087027197221477,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,ibm-granite/granite-3.2-2b-instruct,0.46668831771364944,0.3571392211758717,1.306740593142053,100,10059,21554,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,nob,original,0.18,0.0386122919665369,100,0.68,0.046882617226215,100,0.5,0.06073622386096193,0.2647058823529411,0.05964354515437414,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,ibm-granite/granite-3.2-2b-instruct,0.48809225369766857,0.3571392211758717,1.3666722240437144,100,9735,19945,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,nob,synthetic,0.137,0.007690583367747,2000,0.621,0.0108507312741857,2000,0.484,0.013299753445867275,0.22061191626409019,0.012970247694674638,Norwegian Bokmal,0.10138170956458059,URIEL syntax_knn,nor,CC-MAIN-2026-21,7148610,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.854221604316353,ibm-granite/granite-3.2-2b-instruct,0.48809225369766857,0.3571392211758717,1.3666722240437144,100,9735,19945,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,rus,original,0.32,0.046882617226215,100,0.68,0.046882617226215,100,0.36000000000000004,0.06630203312085975,0.47058823529411764,0.07619761303005632,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,ibm-granite/granite-3.2-2b-instruct,0.6067055942738746,0.3571392211758717,1.698792958881167,100,12884,21236,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,rus,synthetic,0.218,0.0092347517736082,2000,0.621,0.0108507312741857,2000,0.403,0.014248473935995792,0.35104669887278583,0.016086141287295214,Russian,0.18824593690905445,URIEL syntax_knn,rus,CC-MAIN-2026-21,138631119,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.141860728782362,ibm-granite/granite-3.2-2b-instruct,0.6067055942738746,0.3571392211758717,1.698792958881167,100,12884,21236,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,ukr,original,0.11,0.031446603773522,100,0.68,0.046882617226215,100,0.5700000000000001,0.056452357673251165,0.16176470588235292,0.04757086383927377,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,ibm-granite/granite-3.2-2b-instruct,0.7408429620620293,0.3571392211758717,2.0743814124442084,100,15837,21377,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,ukr,synthetic,0.105,0.0068564572122016,2000,0.621,0.0108507312741857,2000,0.516,0.012835473294247586,0.16908212560386474,0.011429429440452497,Ukrainian,0.15273132616089036,URIEL syntax_knn,ukr,CC-MAIN-2026-21,17456210,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.2419499578829365,ibm-granite/granite-3.2-2b-instruct,0.7408429620620293,0.3571392211758717,2.0743814124442084,100,15837,21377,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,zho,original,0.39,0.0490207130000197,100,0.68,0.046882617226215,100,0.29000000000000004,0.0678307459859472,0.5735294117647058,0.08222186200888076,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,ibm-granite/granite-3.2-2b-instruct,1.2975133214920072,0.3571392211758717,3.6330742874444812,100,10227,7882,7016,19645
vllm/ibm-granite/granite-3.2-2b-instruct,granite-3.2-2b-instruct (reasoning off),Granite,2.0,zho,synthetic,0.3195,0.0104290103618974,2000,0.621,0.0108507312741857,2000,0.3015,0.015050004196449748,0.5144927536231885,0.019048628498110974,Chinese,0.2892275292349138,URIEL syntax_knn,zho,CC-MAIN-2026-21,102274716,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.009768282208015,ibm-granite/granite-3.2-2b-instruct,1.2975133214920072,0.3571392211758717,3.6330742874444812,100,10227,7882,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,ara,original,0.47,0.0501613558046591,100,0.82,0.0386122919665369,100,0.35,0.06330142736993137,0.573170731707317,0.06686177395796754,ara,0.34901322303461213,URIEL syntax_knn,ara,CC-MAIN-2026-21,14123579,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.149944763500101,ibm-granite/granite-3.2-8b-instruct,0.9728524443948938,0.3571392211758717,2.724014576701495,100,17452,17939,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,ara,synthetic,0.3715,0.0108075101729338,2000,0.826,0.0084792658275635,2000,0.45449999999999996,0.01373682005096353,0.4497578692493947,0.013874849819503368,ara,0.34901322303461213,URIEL syntax_knn,ara,CC-MAIN-2026-21,14123579,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.149944763500101,ibm-granite/granite-3.2-8b-instruct,0.9728524443948938,0.3571392211758717,2.724014576701495,100,17452,17939,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,dan,original,0.44,0.0498887651569859,100,0.82,0.0386122919665369,100,0.37999999999999995,0.06308564004429201,0.5365853658536586,0.06587801245215108,Danish,0.11992176734660287,URIEL syntax_knn,dan,CC-MAIN-2026-21,11404389,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.057072022533615,ibm-granite/granite-3.2-8b-instruct,0.4927233894600904,0.3571392211758717,1.3796395361949083,100,9920,20133,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,dan,synthetic,0.428,0.0110665818849954,2000,0.826,0.0084792658275635,2000,0.39799999999999996,0.013941563168877243,0.5181598062953995,0.014415073054436744,Danish,0.11992176734660287,URIEL syntax_knn,dan,CC-MAIN-2026-21,11404389,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.057072022533615,ibm-granite/granite-3.2-8b-instruct,0.4927233894600904,0.3571392211758717,1.3796395361949083,100,9920,20133,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,deu,original,0.72,0.0451260859854212,100,0.82,0.0386122919665369,100,0.09999999999999998,0.05939084716749474,0.8780487804878049,0.06883289510762526,German,0.09745802098497969,URIEL syntax_knn,deu,CC-MAIN-2026-21,129221452,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.111334616692115,ibm-granite/granite-3.2-8b-instruct,0.4562895041395887,0.3571392211758717,1.277623618703281,100,10251,22466,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,deu,synthetic,0.6465,0.0106923354801001,2000,0.826,0.0084792658275635,2000,0.1795,0.013646390987858055,0.7826876513317191,0.015235524027090948,German,0.09745802098497969,URIEL syntax_knn,deu,CC-MAIN-2026-21,129221452,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.111334616692115,ibm-granite/granite-3.2-8b-instruct,0.4562895041395887,0.3571392211758717,1.277623618703281,100,10251,22466,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,est,original,0.12,0.032659863237109,100,0.82,0.0386122919665369,100,0.7,0.05057248023951123,0.14634146341463414,0.04042081795482627,est,0.22659791675913576,URIEL syntax_knn,est,CC-MAIN-2026-21,3089989,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.489956933389947,ibm-granite/granite-3.2-8b-instruct,0.5319621189701095,0.3571392211758717,1.4895090973728338,100,10785,20274,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,est,synthetic,0.073,0.0058182837858862,2000,0.826,0.0084792658275635,2000,0.753,0.010283500142830377,0.0883777239709443,0.007102111586060339,est,0.22659791675913576,URIEL syntax_knn,est,CC-MAIN-2026-21,3089989,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.489956933389947,ibm-granite/granite-3.2-8b-instruct,0.5319621189701095,0.3571392211758717,1.4895090973728338,100,10785,20274,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,fra,original,0.74,0.0440844002276808,100,0.82,0.0386122919665369,100,0.07999999999999996,0.05860327153276883,0.9024390243902439,0.06852774258112958,French,0.18824593690905445,URIEL syntax_knn,fra,CC-MAIN-2026-21,102728618,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.011691445624011,ibm-granite/granite-3.2-8b-instruct,0.4629175400258663,0.3571392211758717,1.2961823081254482,100,10380,22423,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,fra,synthetic,0.6625,0.0105760484776073,2000,0.826,0.0084792658275635,2000,0.16349999999999998,0.013555469389703399,0.8020581113801453,0.015222715792202945,French,0.18824593690905445,URIEL syntax_knn,fra,CC-MAIN-2026-21,102728618,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.011691445624011,ibm-granite/granite-3.2-8b-instruct,0.4629175400258663,0.3571392211758717,1.2961823081254482,100,10380,22423,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,hin,original,0.21,0.0409360180740332,100,0.82,0.0386122919665369,100,0.61,0.05627314338711374,0.25609756097560976,0.05135783124844111,hin,0.3838046008442838,URIEL syntax_knn,hin,CC-MAIN-2026-21,4774018,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.678884052141607,ibm-granite/granite-3.2-8b-instruct,1.4509794073329985,0.3571392211758717,4.062783702545148,100,28889,19910,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,hin,synthetic,0.2205,0.0092726946694699,2000,0.826,0.0084792658275635,2000,0.6054999999999999,0.012565063287055167,0.2669491525423729,0.011555653435334686,hin,0.3838046008442838,URIEL syntax_knn,hin,CC-MAIN-2026-21,4774018,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,6.678884052141607,ibm-granite/granite-3.2-8b-instruct,1.4509794073329985,0.3571392211758717,4.062783702545148,100,28889,19910,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,isl,original,0.26,0.0440844002276808,100,0.82,0.0386122919665369,100,0.5599999999999999,0.05860327153276883,0.3170731707317073,0.055796161142938096,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,ibm-granite/granite-3.2-8b-instruct,0.5824790745791404,0.3571392211758717,1.630958013128166,100,12387,21266,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,isl,synthetic,0.1515,0.0080191039408407,2000,0.826,0.0084792658275635,2000,0.6745,0.011670645954208917,0.1834140435835351,0.009889249926311234,Icelandic,0.13127809128711687,URIEL syntax_knn,isl,CC-MAIN-2026-21,777022,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.890433315253091,ibm-granite/granite-3.2-8b-instruct,0.5824790745791404,0.3571392211758717,1.630958013128166,100,12387,21266,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,ita,original,0.79,0.0409360180740332,100,0.82,0.0386122919665369,100,0.029999999999999916,0.05627314338711374,0.9634146341463415,0.06745535597013065,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,ibm-granite/granite-3.2-8b-instruct,0.4579625930633739,0.3571392211758717,1.2823083153834065,100,10088,22028,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,ita,synthetic,0.693,0.0103164293414523,2000,0.826,0.0084792658275635,2000,0.133,0.013353900678515775,0.8389830508474576,0.01517124246118193,Italian,0.14220584589844,URIEL syntax_knn,ita,CC-MAIN-2026-21,53457335,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.728007304146603,ibm-granite/granite-3.2-8b-instruct,0.4579625930633739,0.3571392211758717,1.2823083153834065,100,10088,22028,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,jpn,original,0.55,0.05,100,0.82,0.0386122919665369,100,0.2699999999999999,0.06317364237487887,0.6707317073170732,0.06866981785017963,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,ibm-granite/granite-3.2-8b-instruct,0.9414893617021277,0.3571392211758717,2.6361970511172035,100,10443,11092,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,jpn,synthetic,0.4365,0.0110925830039197,2000,0.826,0.0084792658275635,2000,0.38949999999999996,0.01396221138191706,0.5284503631961259,0.014483568706617706,jpn,0.4998069870609444,URIEL syntax_knn,jpn,CC-MAIN-2026-21,118455052,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,8.073553587717582,ibm-granite/granite-3.2-8b-instruct,0.9414893617021277,0.3571392211758717,2.6361970511172035,100,10443,11092,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,mar,original,0.15,0.0358870281282636,100,0.82,0.0386122919665369,100,0.6699999999999999,0.05271420945805668,0.18292682926829268,0.044604280343994,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,ibm-granite/granite-3.2-8b-instruct,1.4059809276918804,0.3571392211758717,3.9367866768111446,100,30372,21602,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,mar,synthetic,0.1355,0.007655009770555,2000,0.826,0.0084792658275635,2000,0.6904999999999999,0.011423533759821372,0.16404358353510898,0.009419319547332342,mar,0.43515421744059357,URIEL syntax_knn,mar,CC-MAIN-2026-21,649289,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,5.812438045288022,ibm-granite/granite-3.2-8b-instruct,1.4059809276918804,0.3571392211758717,3.9367866768111446,100,30372,21602,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,nld,original,0.69,0.0464823198711731,100,0.82,0.0386122919665369,100,0.13,0.06042776805008724,0.8414634146341463,0.06916107472624856,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,ibm-granite/granite-3.2-8b-instruct,0.46668831771364944,0.3571392211758717,1.306740593142053,100,10059,21554,7016,19645
vllm/ibm-granite/granite-3.2-8b-instruct,granite-3.2-8b-instruct (reasoning off),Granite,8.0,nld,synthetic,0.635,0.0107677979520591,2000,0.826,0.0084792658275635,2000,0.19099999999999995,0.013705598188727637,0.7687651331719129,0.015238719015563047,nld,0.07570690126642576,URIEL syntax_knn,nld,CC-MAIN-2026-21,39513234,/work/multilingual-gsm-symbolic/paper/artifacts/figures/transfer_features/languages.csv,7.596742576400662,ibm-granite/granite-3.2-8b-instruct,0.46668831771364944,0.3571392211758717,1.306740593142053,100,10059,21554,7016,19645
