model_raw,model,family,tokenizer_repo,language,fertility_tokens_per_character,english_fertility_tokens_per_character,normalized_fertility,n_matched_questions,token_count,non_whitespace_character_count,english_token_count,english_non_whitespace_character_count
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,isl,0.4877268879902191,0.3108679053194197,1.5689200449595309,100,10372,21266,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,ara,0.4398795919504989,0.3108679053194197,1.415004844255371,100,7891,17939,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,est,0.43553319522541184,0.3108679053194197,1.4010233535620134,100,8830,20274,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,hin,0.8517327975891512,0.3108679053194197,2.7398543980086583,100,16958,19910,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,jpn,0.6205373241976199,0.3108679053194197,1.9961447083448898,100,6883,11092,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,mar,0.8640866586427183,0.3108679053194197,2.779594303100737,100,18666,21602,6107,19645
vllm/Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen3.5,Qwen/Qwen3.5-0.8B,nld,0.3470817481673935,0.3108679053194197,1.1164927039051,100,7481,21554,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,zho,0.8439482364882009,0.3108679053194197,2.7148130187998536,100,6652,7882,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,eng,0.3108679053194197,0.3108679053194197,1.0,100,6107,19645,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,eng_metric,0.30982215036378336,0.3108679053194197,0.996636015047736,100,6132,19792,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,rus,0.3461103786023733,0.3108679053194197,1.1133680019066028,100,7350,21236,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,deu,0.3194605181162646,0.3108679053194197,1.0276407202217157,100,7177,22466,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,fra,0.33394282656201224,0.3108679053194197,1.0742274157214229,100,7488,22423,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,ita,0.3226348284002179,0.3108679053194197,1.037851842790614,100,7107,22028,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,ukr,0.4519343219347897,0.3108679053194197,1.4537825044062458,100,9661,21377,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,dan,0.37843341777181744,0.3108679053194197,1.2173447670095552,100,7619,20133,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,nob,0.3758836801203309,0.3108679053194197,1.2091427699302277,100,7497,19945,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,isl,0.4877268879902191,0.3108679053194197,1.5689200449595309,100,10372,21266,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,ara,0.4398795919504989,0.3108679053194197,1.415004844255371,100,7891,17939,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,est,0.43553319522541184,0.3108679053194197,1.4010233535620134,100,8830,20274,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,hin,0.8517327975891512,0.3108679053194197,2.7398543980086583,100,16958,19910,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,jpn,0.6205373241976199,0.3108679053194197,1.9961447083448898,100,6883,11092,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,mar,0.8640866586427183,0.3108679053194197,2.779594303100737,100,18666,21602,6107,19645
vllm/Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen3.5,Qwen/Qwen3.5-4B,nld,0.3470817481673935,0.3108679053194197,1.1164927039051,100,7481,21554,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,zho,0.8439482364882009,0.3108679053194197,2.7148130187998536,100,6652,7882,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,eng,0.3108679053194197,0.3108679053194197,1.0,100,6107,19645,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,eng_metric,0.30982215036378336,0.3108679053194197,0.996636015047736,100,6132,19792,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,rus,0.3461103786023733,0.3108679053194197,1.1133680019066028,100,7350,21236,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,deu,0.3194605181162646,0.3108679053194197,1.0276407202217157,100,7177,22466,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,fra,0.33394282656201224,0.3108679053194197,1.0742274157214229,100,7488,22423,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,ita,0.3226348284002179,0.3108679053194197,1.037851842790614,100,7107,22028,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,ukr,0.4519343219347897,0.3108679053194197,1.4537825044062458,100,9661,21377,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,dan,0.37843341777181744,0.3108679053194197,1.2173447670095552,100,7619,20133,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,nob,0.3758836801203309,0.3108679053194197,1.2091427699302277,100,7497,19945,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,isl,0.4877268879902191,0.3108679053194197,1.5689200449595309,100,10372,21266,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,ara,0.4398795919504989,0.3108679053194197,1.415004844255371,100,7891,17939,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,est,0.43553319522541184,0.3108679053194197,1.4010233535620134,100,8830,20274,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,hin,0.8517327975891512,0.3108679053194197,2.7398543980086583,100,16958,19910,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,jpn,0.6205373241976199,0.3108679053194197,1.9961447083448898,100,6883,11092,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,mar,0.8640866586427183,0.3108679053194197,2.779594303100737,100,18666,21602,6107,19645
vllm/Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen3.5,Qwen/Qwen3.5-9B,nld,0.3470817481673935,0.3108679053194197,1.1164927039051,100,7481,21554,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,zho,0.8439482364882009,0.3108679053194197,2.7148130187998536,100,6652,7882,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,eng,0.3108679053194197,0.3108679053194197,1.0,100,6107,19645,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,eng_metric,0.30982215036378336,0.3108679053194197,0.996636015047736,100,6132,19792,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,rus,0.3461103786023733,0.3108679053194197,1.1133680019066028,100,7350,21236,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,deu,0.3194605181162646,0.3108679053194197,1.0276407202217157,100,7177,22466,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,fra,0.33394282656201224,0.3108679053194197,1.0742274157214229,100,7488,22423,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,ita,0.3226348284002179,0.3108679053194197,1.037851842790614,100,7107,22028,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,ukr,0.4519343219347897,0.3108679053194197,1.4537825044062458,100,9661,21377,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,dan,0.37843341777181744,0.3108679053194197,1.2173447670095552,100,7619,20133,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,nob,0.3758836801203309,0.3108679053194197,1.2091427699302277,100,7497,19945,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,isl,0.4877268879902191,0.3108679053194197,1.5689200449595309,100,10372,21266,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,ara,0.4398795919504989,0.3108679053194197,1.415004844255371,100,7891,17939,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,est,0.43553319522541184,0.3108679053194197,1.4010233535620134,100,8830,20274,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,hin,0.8517327975891512,0.3108679053194197,2.7398543980086583,100,16958,19910,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,jpn,0.6205373241976199,0.3108679053194197,1.9961447083448898,100,6883,11092,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,mar,0.8640866586427183,0.3108679053194197,2.779594303100737,100,18666,21602,6107,19645
vllm/Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen3.5,Qwen/Qwen3.5-27B,nld,0.3470817481673935,0.3108679053194197,1.1164927039051,100,7481,21554,6107,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,zho,1.4850291804110631,0.2992618987019598,4.962306216903442,100,11705,7882,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,eng,0.2992618987019598,0.2992618987019598,1.0,100,5879,19645,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,eng_metric,0.2981002425222312,0.2992618987019598,0.9961182623489083,100,5900,19792,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,rus,0.5740723300056508,0.2992618987019598,1.9182940845315548,100,12191,21236,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,deu,0.35969910086352713,0.2992618987019598,1.2019542161020564,100,8081,22466,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,fra,0.3641796369798867,0.2992618987019598,1.2169261725582368,100,8166,22423,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,ita,0.3816052297076448,0.2992618987019598,1.2751547435969863,100,8406,22028,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,ukr,0.7268559666931749,0.2992618987019598,2.4288289616750163,100,15538,21377,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,dan,0.4123081507971986,0.2992618987019598,1.3777502334429268,100,8301,20133,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,nob,0.4103785409877162,0.2992618987019598,1.371302336741569,100,8185,19945,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,isl,0.5363491018527227,0.2992618987019598,1.7922398547196354,100,11406,21266,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,ara,0.8919114777858298,0.2992618987019598,2.980370978245046,100,16000,17939,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,est,0.4779027325638749,0.2992618987019598,1.5969381155327984,100,9689,20274,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,hin,1.2682571572074335,0.2992618987019598,4.237950646936559,100,25251,19910,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,jpn,1.014064190407501,0.2992618987019598,3.388550947534505,100,11248,11092,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,mar,1.2391908156652163,0.2992618987019598,4.140823877146313,100,26769,21602,5879,19645
vllm/allenai/OLMo-2-0425-1B-Instruct,OLMo-2-0425-1B-Instruct,OLMo 2,allenai/OLMo-2-0425-1B-Instruct,nld,0.3823884197828709,0.2992618987019598,1.2777718160630207,100,8242,21554,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,zho,1.4850291804110631,0.2992618987019598,4.962306216903442,100,11705,7882,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,eng,0.2992618987019598,0.2992618987019598,1.0,100,5879,19645,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,eng_metric,0.2981002425222312,0.2992618987019598,0.9961182623489083,100,5900,19792,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,rus,0.5740723300056508,0.2992618987019598,1.9182940845315548,100,12191,21236,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,deu,0.35969910086352713,0.2992618987019598,1.2019542161020564,100,8081,22466,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,fra,0.3641796369798867,0.2992618987019598,1.2169261725582368,100,8166,22423,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,ita,0.3816052297076448,0.2992618987019598,1.2751547435969863,100,8406,22028,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,ukr,0.7268559666931749,0.2992618987019598,2.4288289616750163,100,15538,21377,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,dan,0.4123081507971986,0.2992618987019598,1.3777502334429268,100,8301,20133,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,nob,0.4103785409877162,0.2992618987019598,1.371302336741569,100,8185,19945,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,isl,0.5363491018527227,0.2992618987019598,1.7922398547196354,100,11406,21266,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,ara,0.8919114777858298,0.2992618987019598,2.980370978245046,100,16000,17939,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,est,0.4779027325638749,0.2992618987019598,1.5969381155327984,100,9689,20274,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,hin,1.2682571572074335,0.2992618987019598,4.237950646936559,100,25251,19910,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,jpn,1.014064190407501,0.2992618987019598,3.388550947534505,100,11248,11092,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,mar,1.2391908156652163,0.2992618987019598,4.140823877146313,100,26769,21602,5879,19645
vllm/allenai/OLMo-2-1124-7B-Instruct,OLMo-2-1124-7B-Instruct,OLMo 2,allenai/OLMo-2-1124-7B-Instruct,nld,0.3823884197828709,0.2992618987019598,1.2777718160630207,100,8242,21554,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,zho,1.4850291804110631,0.2992618987019598,4.962306216903442,100,11705,7882,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,eng,0.2992618987019598,0.2992618987019598,1.0,100,5879,19645,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,eng_metric,0.2981002425222312,0.2992618987019598,0.9961182623489083,100,5900,19792,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,rus,0.5740723300056508,0.2992618987019598,1.9182940845315548,100,12191,21236,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,deu,0.35969910086352713,0.2992618987019598,1.2019542161020564,100,8081,22466,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,fra,0.3641796369798867,0.2992618987019598,1.2169261725582368,100,8166,22423,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,ita,0.3816052297076448,0.2992618987019598,1.2751547435969863,100,8406,22028,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,ukr,0.7268559666931749,0.2992618987019598,2.4288289616750163,100,15538,21377,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,dan,0.4123081507971986,0.2992618987019598,1.3777502334429268,100,8301,20133,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,nob,0.4103785409877162,0.2992618987019598,1.371302336741569,100,8185,19945,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,isl,0.5363491018527227,0.2992618987019598,1.7922398547196354,100,11406,21266,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,ara,0.8919114777858298,0.2992618987019598,2.980370978245046,100,16000,17939,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,est,0.4779027325638749,0.2992618987019598,1.5969381155327984,100,9689,20274,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,hin,1.2682571572074335,0.2992618987019598,4.237950646936559,100,25251,19910,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,jpn,1.014064190407501,0.2992618987019598,3.388550947534505,100,11248,11092,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,mar,1.2391908156652163,0.2992618987019598,4.140823877146313,100,26769,21602,5879,19645
vllm/allenai/OLMo-2-1124-13B-Instruct,OLMo-2-1124-13B-Instruct,OLMo 2,allenai/OLMo-2-1124-13B-Instruct,nld,0.3823884197828709,0.2992618987019598,1.2777718160630207,100,8242,21554,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,zho,1.4850291804110631,0.2992618987019598,4.962306216903442,100,11705,7882,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,eng,0.2992618987019598,0.2992618987019598,1.0,100,5879,19645,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,eng_metric,0.2981002425222312,0.2992618987019598,0.9961182623489083,100,5900,19792,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,rus,0.5740723300056508,0.2992618987019598,1.9182940845315548,100,12191,21236,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,deu,0.35969910086352713,0.2992618987019598,1.2019542161020564,100,8081,22466,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,fra,0.3641796369798867,0.2992618987019598,1.2169261725582368,100,8166,22423,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,ita,0.3816052297076448,0.2992618987019598,1.2751547435969863,100,8406,22028,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,ukr,0.7268559666931749,0.2992618987019598,2.4288289616750163,100,15538,21377,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,dan,0.4123081507971986,0.2992618987019598,1.3777502334429268,100,8301,20133,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,nob,0.4103785409877162,0.2992618987019598,1.371302336741569,100,8185,19945,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,isl,0.5363491018527227,0.2992618987019598,1.7922398547196354,100,11406,21266,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,ara,0.8919114777858298,0.2992618987019598,2.980370978245046,100,16000,17939,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,est,0.4779027325638749,0.2992618987019598,1.5969381155327984,100,9689,20274,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,hin,1.2682571572074335,0.2992618987019598,4.237950646936559,100,25251,19910,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,jpn,1.014064190407501,0.2992618987019598,3.388550947534505,100,11248,11092,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,mar,1.2391908156652163,0.2992618987019598,4.140823877146313,100,26769,21602,5879,19645
vllm/allenai/OLMo-2-0325-32B-Instruct,OLMo-2-0325-32B-Instruct,OLMo 2,allenai/OLMo-2-0325-32B-Instruct,nld,0.3823884197828709,0.2992618987019598,1.2777718160630207,100,8242,21554,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,zho,1.4850291804110631,0.2992618987019598,4.962306216903442,100,11705,7882,5879,19645
vllm/allenai/Olmo-3-7B-Think,Olmo-3-7B-Think (reasoning off),OLMo 3,allenai/Olmo-3-7B-Think,eng,0.2992618987019598,0.2992618987019598,1.0,100,5879,19645,5879,19645
